repo,review_order_in_repo,category,evidence_path,confidence,score,manual_label,comments
rhel-edge-automation-arch,2,quality,charts/nexus/templates/nexus-setup-job.yaml,low,0,TP
rhel-edge-automation-arch,3,deployment,charts/ansible-rfe-runner/Chart.yaml,medium,4,TP
rhel-edge-automation-arch,4,interface,ansible/roles/quay-raw-api/tasks/main.yaml,medium,5,TP
saf,1,arch_overview,README.md,medium,5,TP
saf,1,views,docs/diagrams/saf-overview.drawio,medium,4,TP
saf,2,interface,.github/workflows/dotnet-core.yml,low,0,FP
salt,1,arch_overview,README.md,high,8,TP
salt,2,context,doc/topics/development/tutorial.rst,low,0,FP
salt,3,views,pkg/old/arch/Makefile,low,0,TP
salt,4,adrs,rfcs/0000-template.md,high,8,TP
salt,5,quality,SECURITY.md,high,8,TP
salt,6,stakeholders,doc/topics/tutorials/firewall.rst,low,0,FP
salt,7,deployment,salt/cloud/deploy/Arch-git.sh,low,0,TP
salt,8,interface,rfcs/0003-api-unification.md,medium,6,TP
self,1,arch_overview,README.md,high,7,TP
self,2,context,etc/shared/www/css/fonts/LICENSE.txt,low,0,FP
self,3,quality,SECURITY.md,medium,4,TP
self,4,deployment,RELEASE.md,low,0,FP
self,5,interface,etc/shared/bootstrap.json,medium,5,TP
self,6,evaluation,etc/tests/TestHiltonNLC_questions.csv,medium,4,TP
shifu,1,arch_overview,docs/README.md,high,8,TP
shifu,2,views,docs/design/README.md,high,8,TP
shifu,3,quality,examples/lwM2MDeviceShifuWithSecurity/lwM2M/lwm2m-deviceshifu-service.yaml,low,0,FP
shifu,4,stakeholders,docs/design/shifu-framework/telemetry-service-TDEngine.md,low,0,FP
shifu,5,deployment,dockerfiles,high,8,TP
shifu,6,interface,docs/WOT_technical.md,high,8,TP
shifu,7,evaluation,docs/design/shifu-framework/telemetry-secret.md,low,0,FP
simpleiot,1,arch_overview,docs/adr/README.md,high,8,TP
simpleiot,2,context,test/README.md,low,0,FP
simpleiot,3,views,docs/diagrams.drawio,medium,5,TP
simpleiot,4,adrs,docs/adr/README.md,high,8,TP
simpleiot,5,quality,docs/ref/security.md,high,7,TP
simpleiot,6,stakeholders,docs/adr/1-consider-changing-point-data-type.md,low,0,FP
simpleiot,7,deployment,docs/ref/api.md,low,0,FP
simpleiot,8,interface,docs/ref/api.md,high,8,TP
sleepkit,1,arch_overview,README.md,high,8,TP
sleepkit,2,views,docs/assets/tasks/sleepkit-task-diagram.svg,medium,5,TP
sleepkit,3,quality,docs/tasks/stage.md,low,3,TP
sleepkit,4,deployment,README.md,low,2,TP
sleepkit,5,interface,sleepkit/backends/GenericDataOperations_EvbToPc/interface.py,low,0,FP
sleepkit,6,evaluation,tests/__init__.py,low,0,FP
smart-social-distancing,1,arch_overview,README.md,high,7,TP
smart-social-distancing,2,quality,README.md,medium,5,TP
smart-social-distancing,3,stakeholders,README.md,low,0,FP
smart-social-distancing,4,deployment,docker-compose.yml,high,7,TP
smart-social-distancing,5,interface,README.md,medium,5,TP
smart-social-distancing,6,evaluation,api/tests/README.md,low,3,TP
supermq,1,arch_overview,README.md,high,7,TP
supermq,2,context,CONTRIBUTING.md,low,0,FP
supermq,3,quality,README.md,high,8,TP
supermq,4,stakeholders,apidocs/openapi/channels.yaml,low,0,FP
supermq,5,deployment,docker/Dockerfile,low,3,TP
supermq,6,interface,apidocs/openapi/auth.yaml,high,8,TP
supermq,7,evaluation,auth/README.md,low,0,FP
SydneyQt,1,arch_overview,README.md,high,7,TP
SydneyQt,2,interface,webapi/README.md,medium,4,TP
tflite_beam,1,arch_overview,README.md,medium,5,TP
tflite_beam,2,interface,CHANGELOG.md,low,0,FP
tflite_elixir,1,arch_overview,README.md,medium,5,TP
thin-edge.io,1,arch_overview,README.md,high,7,TP
thin-edge.io,2,context,mk/README.md,low,0,FP
thin-edge.io,3,views,docs/src/understand/images/simple-device-model.svg,medium,5,TP
thin-edge.io,4,adrs,design/decisions/0001.md,high,8,TP
thin-edge.io,5,quality,docs/src/operate/security/certificate-signing-request.md,medium,4,TP
thin-edge.io,6,stakeholders,docs/src/references/software-management-plugin-api.md,low,0,FP
thin-edge.io,7,deployment,kubernetes/README.md,high,7,TP
thin-edge.io,8,interface,docs/src/operate/entity-management/mqtt_api.md,high,8,TP
tokay-lite-sdk,1,arch_overview,README.md,low,3,TP
trusted-connector,1,arch_overview,README.md,high,8,TP
trusted-connector,2,context,ids-container-manager/src/main/proto/guestos.proto,low,0,FP
trusted-connector,3,quality,Dockerfile,low,0,FP
trusted-connector,4,deployment,Dockerfile,low,3,TP
trusted-connector,5,interface,ids-container-manager/src/main/proto/guestos.proto,medium,5,TP
trusted-connector,6,evaluation,examples/src/main/resources/example-ids-multipart-uc/README.md,low,0,FP
viseron,1,arch_overview,README.md,high,8,TP
viseron,2,views,docs/static/img/logos/codeprojectai.png,low,0,FP
viseron,3,quality,docs/docs/documentation/configuration/authentication.md,high,8,TP
viseron,4,deployment,docker/Dockerfile,medium,6,TP
viseron,5,interface,docs/docs/documentation.md,low,2,TP
viseron,6,evaluation,tests/components/webserver/api/v1/test_profile.py,high,7,TP
Vitis-AI,1,arch_overview,README.md,high,7,TP
Vitis-AI,2,context,src/vai_quantizer/vai_q_pytorch/README.md,medium,4,TP
Vitis-AI,3,views,docs/_images/Model_Inspector_Flow.PNG,medium,4,TP
Vitis-AI,4,quality,docs/_sources/docs/install/China_Ubuntu_servers.rst.txt,low,0,FP
Vitis-AI,5,deployment,docker/common/install_base.sh,low,3,TP
Vitis-AI,6,interface,src/vai_quantizer/xnnc4xir/xnnc/proto/caffe_fixed_neuron_pb2/caffe_fixed_neuron.proto,low,3,TP
Vitis-AI,7,evaluation,src/vai_quantizer/tensorflow-onnx/tests/test_profile.py,medium,6,TP
WasmEdge,1,arch_overview,README.md,high,7,TP
WasmEdge,2,views,docs/architecture.png,medium,4,TP
WasmEdge,3,quality,SECURITY.md,medium,6,TP
WasmEdge,4,stakeholders,docs/GOVERNANCE.md,low,1,TP
WasmEdge,5,deployment,.devcontainer/Dockerfile,low,0,TP
WasmEdge,6,interface,examples/capi/host_functions/parse_json/README.md,medium,4,TP
WasmEdge,7,evaluation,README.md,low,0,FP
xsai,1,arch_overview,README.md; docs/content/docs/index.mdx,medium,5,TP
xsai,2,deployment,CONTRIBUTING.md,low,0,FP
xsai,3,interface,README.md,low,0,FP
yomo,1,arch_overview,README.md,high,7,TP
yomo,2,views,docs/images/yomo-logo.png,low,0,FP
yomo,3,quality,README.md,high,7,TP
yomo,4,stakeholders,CODE_OF_CONDUCT.md,low,0,FP
yomo,5,deployment,Dockerfile,medium,4,TP
yomo,6,interface,docs/api-ref/openapi.yaml,high,8,TP
yomo,7,evaluation,README.md,low,0,FP
zilla,1,arch_overview,README.md,high,8,TP
zilla,2,views,assets/*,high,7,TP
zilla,3,quality,SECURITY.md,medium,4,TP
zilla,4,stakeholders,README.md,medium,4,TP
zilla,5,deployment,cloud/helm-chart/src/main/helm/zilla/README.md; examples/openapi.asyncapi.kakfa.proxy/compose.yaml,medium,5,TP
zilla,6,interface,examples/openapi.asyncapi.kakfa.proxy/compose.yaml,low,0,FP
zilla,7,evaluation,cloud/helm-chart/src/main/helm/zilla/templates/tests/test-connection.yaml,low,0,FP
ztachip,1,arch_overview,README.md,high,7,TP
ztachip,2,quality,Documentation/PortProcedure.md,low,0,FP
ztachip,3,interface,Documentation/HardwareDesign.md,medium,6,TP
ztachip,4,views,Documentation/HardwareDesign.md,high,7,TP
